OPPORTUNITY_ID,ACCOUNT_NAME,LEAD_SOURCE_CAMPAIGN,STAGE,AMOUNT_USD,CREATED_DATE,CLOSE_DATE,BUSINESS_GROUP,REGION
OPP-90808108,Mitchell Group,CMP-138,Closed Lost,256523.71,2022-11-24,2022-12-22,SIBG,APAC
OPP-0f92b3fb,Guzman-Robinson,CMP-138,Closed Won,161839.01,2022-11-19,2022-12-16,SIBG,APAC
OPP-06062b52,Miller PLC,CMP-138,Closed Won,205756.92,2022-11-19,2022-12-11,SIBG,APAC
OPP-7551eb4f,Johnson Ltd,CMP-138,Closed Lost,182354.46,2022-11-23,2022-12-11,SIBG,APAC
OPP-2cfffc6b,Terrell and Sons,CMP-138,Closed Won,148598.91,2022-11-27,2022-12-11,SIBG,APAC
OPP-ecdbe3c7,"Simmons, Bell and Martinez",CMP-138,Closed Lost,178362.55,2022-11-27,2022-12-12,SIBG,APAC
OPP-f24e1445,"Espinoza, Smith and Moss",CMP-138,Closed Lost,158338.23,2022-11-20,2022-12-12,SIBG,APAC
OPP-397183ef,"Mcintyre, Molina and Collins",CMP-138,Closed Won,220033.9,2022-11-22,2022-12-14,SIBG,APAC
OPP-e014ec53,Rios-English,CMP-138,Closed Lost,161986.33,2022-11-28,2022-12-18,SIBG,APAC
OPP-fcd1c3b7,Christian LLC,CMP-138,Closed Won,219953.75,2022-11-24,2022-12-15,SIBG,APAC
OPP-067070e0,Howell LLC,CMP-138,Closed Won,216688.4,2022-12-04,2022-12-29,SIBG,APAC
OPP-7fcceb99,"Paul, Garrett and Harris",CMP-138,Closed Lost,209099.88,2022-12-04,2022-12-31,SIBG,APAC
OPP-d8687bc0,Green LLC,CMP-138,Closed Won,205470.23,2022-11-30,2022-12-19,SIBG,APAC
OPP-15445902,Kidd-Nichols,CMP-138,Closed Won,132843.14,2022-12-01,2022-12-24,SIBG,APAC
OPP-c1c1ba4f,Brady and Sons,CMP-138,Closed Lost,192340.05,2022-11-29,2022-12-25,SIBG,APAC
OPP-f3e5118a,Long Inc,CMP-138,Closed Lost,195658.03,2022-12-07,2022-12-21,SIBG,APAC
OPP-6b161276,"Lamb, Donovan and Frederick",CMP-138,Negotiation,82635.39,2022-12-01,,SIBG,APAC
OPP-27139873,Hill Inc,CMP-138,Closed Won,232682.83,2022-12-11,2023-01-01,SIBG,APAC
OPP-e11b2f5a,Henson-Ortiz,CMP-138,Closed Won,133700.21,2022-12-04,2022-12-30,SIBG,APAC
OPP-db33ce63,Tyler-Carter,CMP-138,Closed Won,219610.24,2022-12-05,2023-01-01,SIBG,APAC
OPP-a9927ca9,Lane Ltd,CMP-138,Closed Won,182338.01,2022-12-10,2022-12-24,SIBG,APAC
OPP-095806df,Proctor-Rodriguez,CMP-138,Closed Won,223891.64,2022-12-06,2022-12-26,SIBG,APAC
OPP-90ccd1e5,Holder-Beltran,CMP-138,Closed Won,172303.18,2022-12-17,2023-01-04,SIBG,APAC
OPP-dd354aa4,Cain-Parker,CMP-138,Closed Lost,222599.31,2022-12-12,2023-01-04,SIBG,APAC
OPP-e0f2d1dc,"Molina, Kelley and Meza",CMP-138,Closed Lost,107836.25,2022-12-19,2023-01-09,SIBG,APAC
OPP-ca66b8b7,"Reynolds, King and Rodgers",CMP-138,Closed Won,177685.68,2022-12-19,2023-01-09,SIBG,APAC
OPP-41bc3273,"Floyd, Smith and Ross",CMP-138,Closed Won,206795.85,2022-12-19,2023-01-14,SIBG,APAC
OPP-4876494b,"Cardenas, Miranda and Garcia",CMP-138,Closed Won,182667.09,2022-12-15,2023-01-03,SIBG,APAC
OPP-c62c13c3,Payne Inc,CMP-138,Closed Won,212585.66,2022-12-14,2022-12-31,SIBG,APAC
OPP-3fc38d4c,Vincent Group,CMP-138,Closed Won,160734.18,2022-12-15,2022-12-30,SIBG,APAC
OPP-565d6ed0,"Willis, Roberts and Baxter",CMP-138,Closed Lost,139284.56,2022-12-25,2023-01-17,SIBG,APAC
OPP-b959170a,Rice LLC,CMP-138,Closed Won,175763.55,2022-12-19,2023-01-15,SIBG,APAC
OPP-896e5e77,Kaiser Group,CMP-138,Closed Lost,155152.4,2022-12-26,2023-01-10,SIBG,APAC
OPP-04ae6d5a,Bradford-Velasquez,CMP-138,Closed Won,194108.31,2022-12-23,2023-01-14,SIBG,APAC
OPP-1752db08,Ochoa LLC,CMP-138,Closed Won,130467.66,2022-12-18,2023-01-01,SIBG,APAC
OPP-bfefbd38,Miller-Barber,CMP-138,Closed Lost,231430.63,2022-12-25,2023-01-09,SIBG,APAC
OPP-1e53a5da,"Morales, Collins and Manning",CMP-138,Closed Lost,150966.38,2022-12-20,2023-01-05,SIBG,APAC
OPP-d2e4455c,Crawford Inc,CMP-138,Closed Won,261173.4,2022-12-31,2023-01-21,SIBG,APAC
OPP-df4eba91,"Cruz, Archer and Harris",CMP-138,Closed Won,213430.59,2022-12-29,2023-01-23,SIBG,APAC
OPP-339ef82b,Wheeler PLC,CMP-138,Closed Lost,183075.91,2022-12-29,2023-01-25,SIBG,APAC
OPP-9ab95b79,Miller LLC,CMP-138,Closed Lost,156688.83,2023-01-03,2023-01-28,SIBG,APAC
OPP-35b92983,Ellison-Wells,CMP-138,Closed Lost,263765.98,2023-01-03,2023-01-28,SIBG,APAC
OPP-c00dec5e,"Crawford, Garcia and Carson",CMP-138,Closed Won,210370.79,2023-01-02,2023-01-20,SIBG,APAC
OPP-6a3990da,Norman Inc,CMP-138,Closed Won,223709.15,2023-01-05,2023-02-01,SIBG,APAC
OPP-6350eff7,Hodges LLC,CMP-138,Closed Won,249201.16,2023-01-06,2023-01-25,SIBG,APAC
OPP-fa4f169a,Bowen LLC,CMP-138,Negotiation,179985.55,2023-01-09,,SIBG,APAC
OPP-48eee6b2,"Owens, Warren and Dillon",CMP-138,Closed Won,159341.66,2023-01-10,2023-02-03,SIBG,APAC
OPP-1ed7cc8a,Harris Group,CMP-138,Closed Won,179592.73,2023-01-06,2023-02-01,SIBG,APAC
OPP-87b53b85,Mccarthy Inc,CMP-138,Closed Lost,186828.12,2023-01-05,2023-01-20,SIBG,APAC
OPP-8ee068b6,"Lowe, Hood and Mills",CMP-138,Closed Won,279951.11,2023-01-04,2023-01-20,SIBG,APAC
OPP-c786140f,George-Brown,CMP-138,Closed Won,168697.31,2023-01-03,2023-01-20,SIBG,APAC
OPP-f20bdb32,Rodriguez-Johnson,CMP-138,Closed Lost,235006.98,2023-01-05,2023-02-01,SIBG,APAC
OPP-c7797848,"Harrison, Davenport and Anderson",CMP-138,Negotiation,206537.02,2023-01-05,,SIBG,APAC
OPP-e10db2b1,"Schultz, Cruz and Castillo",CMP-138,Closed Won,208137.68,2023-01-09,2023-02-05,SIBG,APAC
OPP-32adddad,Morgan-Perez,CMP-138,Closed Lost,240767.88,2023-01-07,2023-01-24,SIBG,APAC
OPP-8f45c269,Yoder Inc,CMP-138,Closed Won,208272.25,2023-01-15,2023-02-08,SIBG,APAC
OPP-8c0a268b,Nunez Ltd,CMP-138,Closed Won,221521.27,2023-01-11,2023-02-04,SIBG,APAC
OPP-5a15fc95,Camacho-Mason,CMP-138,Closed Won,294029.83,2023-01-13,2023-02-02,SIBG,APAC
OPP-41c3c01d,"Parrish, Lee and Tate",CMP-138,Closed Won,212827.57,2023-01-21,2023-02-17,SIBG,APAC
OPP-f6c94743,Martin Inc,CMP-138,Closed Won,257577.84,2023-01-20,2023-02-06,SIBG,APAC
OPP-ca125168,Morrison-Hines,CMP-138,Closed Lost,203112.31,2023-01-14,2023-02-01,SIBG,APAC
OPP-74b565f8,Ross-Kennedy,CMP-138,Closed Won,173224.15,2023-01-21,2023-02-06,SIBG,APAC
OPP-aea74c2e,"Kelly, Kim and Vaughn",CMP-138,Closed Lost,205219.05,2023-01-22,2023-02-11,SIBG,APAC
OPP-fb87ebc5,Terry-Ayers,CMP-138,Closed Won,243563.38,2023-01-16,2023-01-31,SIBG,APAC
OPP-5265072a,Fitzgerald Group,CMP-138,Closed Lost,200845.76,2023-01-19,2023-02-16,SIBG,APAC
OPP-252b473a,Jones-Castillo,CMP-138,Closed Won,292747.8,2023-01-20,2023-02-14,SIBG,APAC
OPP-5d2db4f9,Krause Ltd,CMP-138,Closed Won,243803.33,2023-01-30,2023-02-20,SIBG,APAC
OPP-e48dc1a8,Campbell and Sons,CMP-138,Closed Won,210595.85,2023-01-27,2023-02-17,SIBG,APAC
OPP-1ccd3552,"Medina, Walker and Taylor",CMP-138,Closed Won,226579.63,2023-01-21,2023-02-17,SIBG,APAC
OPP-80de1dbe,Robinson Inc,CMP-138,Closed Won,210296.72,2023-01-29,2023-02-21,SIBG,APAC
OPP-bd143f78,Burke-Pacheco,CMP-138,Closed Lost,212177.33,2023-01-26,2023-02-12,SIBG,APAC
OPP-dbafd3b1,Williams Inc,CMP-138,Closed Lost,138810.6,2023-01-28,2023-02-20,SIBG,APAC
OPP-6086ce8d,Cortez-Gallagher,CMP-139,Closed Won,235928.57,2020-05-26,2020-06-08,HCBG,NA
OPP-635ccc91,"Carter, Marquez and Sanchez",CMP-139,Closed Won,205529.53,2020-05-20,2020-06-01,HCBG,NA
OPP-9d4d8b69,Hall-Pierce,CMP-139,Closed Won,212884.22,2020-05-20,2020-05-28,HCBG,NA
OPP-045f1770,Gilmore LLC,CMP-139,Closed Won,238084.59,2020-05-25,2020-06-07,HCBG,NA
OPP-42739de8,Henry PLC,CMP-139,Closed Won,207151.46,2020-05-23,2020-06-06,HCBG,NA
OPP-f58b42eb,Flores and Sons,CMP-139,Closed Lost,269692.84,2020-05-26,2020-06-06,HCBG,NA
OPP-be94ee36,Taylor Inc,CMP-139,Closed Won,323437.88,2020-05-21,2020-06-04,HCBG,NA
OPP-7e203afb,Aguirre-Anderson,CMP-139,Closed Lost,269933.53,2020-05-24,2020-06-07,HCBG,NA
OPP-9012d2f8,Hunter-Peterson,CMP-139,Closed Won,212772.3,2020-05-26,2020-06-09,HCBG,NA
OPP-daa51cfb,"Williams, Powers and George",CMP-139,Closed Won,211098.36,2020-05-23,2020-05-30,HCBG,NA
OPP-622361ee,Hernandez LLC,CMP-139,Closed Lost,186538.62,2020-05-26,2020-06-02,HCBG,NA
OPP-d7b30cb4,Ingram-Henderson,CMP-139,Closed Lost,216619.53,2020-05-25,2020-06-06,HCBG,NA
OPP-0963c291,Brown-Garcia,CMP-139,Closed Won,227891.69,2020-05-26,2020-06-03,HCBG,NA
OPP-d3b060d8,"Marshall, Ward and Trujillo",CMP-139,Closed Won,234081.57,2020-05-25,2020-06-07,HCBG,NA
OPP-88143a11,"Goodwin, Olson and Sharp",CMP-139,Closed Won,248109.18,2020-05-26,2020-06-03,HCBG,NA
OPP-516bbc7b,Irwin-Moreno,CMP-139,Closed Lost,299611.13,2020-05-26,2020-06-07,HCBG,NA
OPP-713a9af7,Nicholson-Pittman,CMP-139,Closed Won,253481.2,2020-05-27,2020-06-09,HCBG,NA
OPP-b4a74d43,Powers-Reyes,CMP-139,Closed Won,232207.51,2020-05-24,2020-06-02,HCBG,NA
OPP-5513a16e,Townsend-Foster,CMP-139,Closed Won,248269.5,2020-05-26,2020-06-05,HCBG,NA
OPP-25c298e5,Lopez-Black,CMP-139,Closed Won,248445.47,2020-05-27,2020-06-08,HCBG,NA
OPP-72ddaaea,Patterson-Taylor,CMP-139,Closed Won,187049.88,2020-05-27,2020-06-06,HCBG,NA
OPP-6093418a,"Clark, Mendoza and Jones",CMP-139,Closed Won,312137.53,2020-05-29,2020-06-08,HCBG,NA
OPP-f16da243,Clark-Kelley,CMP-139,Closed Won,274847.9,2020-05-29,2020-06-10,HCBG,NA
OPP-6ae5cc9d,"Taylor, Munoz and Robinson",CMP-139,Closed Lost,209476.1,2020-05-29,2020-06-12,HCBG,NA
OPP-8102d8eb,Lawson-Russell,CMP-139,Negotiation,255377.16,2020-05-27,,HCBG,NA
OPP-cc1de42d,Holmes-Mayer,CMP-139,Closed Won,198278.51,2020-05-31,2020-06-13,HCBG,NA
OPP-adeeb23b,Thompson Ltd,CMP-139,Closed Won,257391.66,2020-05-29,2020-06-10,HCBG,NA
OPP-c7050c5b,Green LLC,CMP-139,Closed Won,252680.14,2020-06-01,2020-06-15,HCBG,NA
OPP-865b0427,"Ingram, Wells and Lane",CMP-139,Closed Won,217762.04,2020-06-02,2020-06-11,HCBG,NA
OPP-e7a1550c,Carlson-Cole,CMP-139,Closed Lost,226915.44,2020-05-31,2020-06-10,HCBG,NA
OPP-0242fb7e,Lee-Douglas,CMP-139,Closed Won,220576.02,2020-05-29,2020-06-06,HCBG,NA
OPP-0eca3630,"Wells, Larson and Ford",CMP-139,Closed Won,205155.44,2020-06-02,2020-06-16,HCBG,NA
OPP-41336ed1,Graham Inc,CMP-139,Closed Won,217670.64,2020-05-29,2020-06-07,HCBG,NA
OPP-07122fb9,Guerra PLC,CMP-139,Closed Lost,227887.53,2020-05-29,2020-06-07,HCBG,NA
OPP-2e5146bd,Clark-Powell,CMP-139,Closed Lost,240244.71,2020-06-01,2020-06-15,HCBG,NA
OPP-ba885454,White Ltd,CMP-139,Closed Won,222697.0,2020-05-28,2020-06-10,HCBG,NA
OPP-a4ba1e5c,Olson Inc,CMP-139,Closed Won,236664.01,2020-06-01,2020-06-12,HCBG,NA
OPP-76fc61e3,Curtis-Henry,CMP-139,Closed Won,256481.48,2020-05-30,2020-06-09,HCBG,NA
OPP-7de7e713,Henderson Inc,CMP-139,Closed Won,231704.93,2020-06-02,2020-06-09,HCBG,NA
OPP-9de5d2eb,"Watson, Roberts and Hood",CMP-139,Closed Won,266445.84,2020-05-30,2020-06-11,HCBG,NA
OPP-3b9180f5,Brooks Inc,CMP-139,Closed Won,267459.49,2020-06-01,2020-06-13,HCBG,NA
OPP-941e22e9,Clark and Sons,CMP-139,Closed Lost,243224.99,2020-06-04,2020-06-13,HCBG,NA
OPP-2e20766f,"Gutierrez, Woodward and Carroll",CMP-139,Closed Lost,218360.08,2020-06-01,2020-06-08,HCBG,NA
OPP-ff33c8fc,Lopez-Sanders,CMP-139,Closed Won,161510.41,2020-06-06,2020-06-14,HCBG,NA
OPP-0f8034cc,Payne-Oneill,CMP-139,Closed Lost,212919.53,2020-06-02,2020-06-15,HCBG,NA
OPP-e3164f25,Dorsey Inc,CMP-139,Closed Won,202739.24,2020-05-31,2020-06-10,HCBG,NA
OPP-7216006c,Beasley Ltd,CMP-139,Closed Won,196564.09,2020-05-31,2020-06-10,HCBG,NA
OPP-4a8c6e28,"Gonzalez, Lopez and Conley",CMP-139,Closed Won,227419.52,2020-06-04,2020-06-15,HCBG,NA
OPP-4797fe1e,Lane-Farrell,CMP-139,Closed Won,227860.04,2020-06-03,2020-06-15,HCBG,NA
OPP-28efd75b,"Ramirez, Wallace and Werner",CMP-139,Closed Won,253350.9,2020-06-07,2020-06-14,HCBG,NA
OPP-8a38ef1d,Rubio Inc,CMP-139,Negotiation,220413.65,2020-06-07,,HCBG,NA
OPP-edfc1ab2,Green-Moore,CMP-139,Closed Won,214540.3,2020-06-02,2020-06-10,HCBG,NA
OPP-9cdd1043,"Nguyen, Hale and Robinson",CMP-139,Closed Won,256213.01,2020-06-07,2020-06-14,HCBG,NA
OPP-7646c493,"Moore, Chang and White",CMP-139,Closed Lost,217835.99,2020-06-05,2020-06-19,HCBG,NA
OPP-e5121da2,"Wilson, Hughes and Bailey",CMP-139,Closed Won,222048.65,2020-06-08,2020-06-16,HCBG,NA
OPP-c5bc4663,"Montoya, Brown and Rivas",CMP-139,Closed Won,247272.87,2020-06-02,2020-06-10,HCBG,NA
OPP-65276d38,"Rivera, Jackson and Roy",CMP-139,Closed Won,231812.04,2020-06-08,2020-06-15,HCBG,NA
OPP-5b1c1cd7,Chapman LLC,CMP-139,Closed Won,257833.44,2020-06-07,2020-06-15,HCBG,NA
OPP-961d4530,Johnson-Sharp,CMP-139,Closed Won,290412.54,2020-06-04,2020-06-12,HCBG,NA
OPP-6f52449a,Cabrera-Barnes,CMP-139,Closed Won,246355.04,2020-06-09,2020-06-19,HCBG,NA
OPP-c0e7d2f1,Mathis-Smith,CMP-139,Closed Won,265890.06,2020-06-05,2020-06-14,HCBG,NA
OPP-aa447966,"Nielsen, Cunningham and Kirby",CMP-139,Closed Won,242096.48,2020-06-09,2020-06-20,HCBG,NA
OPP-2a78ae7c,Ingram LLC,CMP-139,Closed Won,281640.37,2020-06-09,2020-06-23,HCBG,NA
OPP-4c9e7893,Harvey LLC,CMP-139,Negotiation,255868.05,2020-06-10,,HCBG,NA
OPP-e9f35e11,Richards and Sons,CMP-139,Closed Won,189019.03,2020-06-09,2020-06-17,HCBG,NA
OPP-f505b662,Wright and Sons,CMP-139,Closed Won,211985.99,2020-06-06,2020-06-18,HCBG,NA
OPP-3ea34052,Jones-Moore,CMP-139,Closed Won,247274.22,2020-06-07,2020-06-16,HCBG,NA
OPP-ce2c1dad,Cooper-Mcpherson,CMP-139,Closed Won,184935.88,2020-06-05,2020-06-15,HCBG,NA
OPP-bab90085,Hays LLC,CMP-139,Closed Lost,213166.77,2020-06-08,2020-06-21,HCBG,NA
OPP-aed5d608,Perez Group,CMP-139,Closed Won,184289.77,2020-06-11,2020-06-18,HCBG,NA
OPP-8dec1c17,"Mitchell, Logan and Hanson",CMP-139,Closed Lost,185614.01,2020-06-07,2020-06-21,HCBG,NA
OPP-3157f09a,Phillips and Sons,CMP-139,Closed Won,200972.79,2020-06-08,2020-06-19,HCBG,NA
OPP-97939217,Anderson-Cain,CMP-139,Negotiation,229104.31,2020-06-10,,HCBG,NA
OPP-bf228ef3,"Ryan, Brewer and Martinez",CMP-139,Closed Won,199943.85,2020-06-07,2020-06-18,HCBG,NA
OPP-44fbb5b9,Davis-Hobbs,CMP-139,Closed Won,267443.62,2020-06-09,2020-06-22,HCBG,NA
OPP-5555c133,"Long, Velez and Carr",CMP-139,Closed Won,234660.69,2020-06-09,2020-06-19,HCBG,NA
OPP-0e72f8df,Thomas Group,CMP-139,Closed Won,225797.2,2020-06-08,2020-06-21,HCBG,NA
OPP-7b2ad1ba,Parker-Watson,CMP-139,Closed Lost,184811.48,2020-06-14,2020-06-24,HCBG,NA
OPP-03cfaa49,White-Hampton,CMP-139,Closed Won,178528.47,2020-06-09,2020-06-22,HCBG,NA
OPP-90fcc940,Winters LLC,CMP-139,Closed Won,207128.31,2020-06-11,2020-06-24,HCBG,NA
OPP-1908b1b2,"Anderson, Foster and Jones",CMP-139,Closed Won,248601.7,2020-06-11,2020-06-23,HCBG,NA
OPP-5f541a0d,Sharp and Sons,CMP-139,Closed Won,195292.18,2020-06-09,2020-06-23,HCBG,NA
OPP-f367043b,Wells-Hernandez,CMP-139,Closed Won,189199.59,2020-06-10,2020-06-17,HCBG,NA
OPP-eaf590ed,King-Garcia,CMP-139,Closed Won,240015.15,2020-06-14,2020-06-22,HCBG,NA
OPP-0680ee6d,"Simmons, West and Miranda",CMP-139,Closed Won,239284.88,2020-06-09,2020-06-21,HCBG,NA
OPP-97d4d81b,Keller PLC,CMP-139,Closed Lost,224110.38,2020-06-11,2020-06-24,HCBG,NA
OPP-dfe328d5,Nelson and Sons,CMP-139,Closed Won,233306.27,2020-06-16,2020-06-25,HCBG,NA
OPP-10134e94,Vazquez-Dalton,CMP-139,Closed Won,259310.14,2020-06-13,2020-06-20,HCBG,NA
OPP-18161864,Clark-Ingram,CMP-139,Closed Lost,213321.43,2020-06-13,2020-06-20,HCBG,NA
OPP-1ae5b384,Young-Skinner,CMP-139,Closed Won,231019.7,2020-06-16,2020-06-25,HCBG,NA
OPP-7c30761e,"Murray, Taylor and Owens",CMP-139,Closed Won,189277.22,2020-06-15,2020-06-22,HCBG,NA
OPP-b142b54e,"King, Anderson and Arellano",CMP-139,Closed Won,229513.0,2020-06-16,2020-06-27,HCBG,NA
OPP-b54c54f9,Fuller-Leonard,CMP-139,Closed Won,252146.69,2020-06-14,2020-06-27,HCBG,NA
OPP-ca8d3149,Garza Ltd,CMP-139,Closed Won,261848.69,2020-06-17,2020-06-28,HCBG,NA
OPP-4d715e47,"Webb, Williams and Vasquez",CMP-139,Closed Won,211037.73,2020-06-17,2020-06-29,HCBG,NA
OPP-32c21a25,Gilmore and Sons,CMP-139,Negotiation,228973.95,2020-06-14,,HCBG,NA
OPP-8ee58a98,Gomez-Howard,CMP-139,Closed Won,177687.52,2020-06-18,2020-06-29,HCBG,NA
OPP-2a7a5550,Mcdonald-Daniels,CMP-139,Closed Lost,203855.91,2020-06-17,2020-06-26,HCBG,NA
OPP-4662477c,Stephenson LLC,CMP-139,Closed Lost,229526.52,2020-06-18,2020-07-01,HCBG,NA
OPP-c8cda671,Moss-Moreno,CMP-139,Closed Won,237212.2,2020-06-16,2020-06-26,HCBG,NA
OPP-2bfad69a,Lyons-Page,CMP-139,Closed Lost,229190.36,2020-06-17,2020-07-01,HCBG,NA
OPP-c9dd80a8,Smith PLC,CMP-139,Closed Lost,204699.16,2020-06-18,2020-06-30,HCBG,NA
OPP-2015949c,"Silva, Jackson and Torres",CMP-139,Closed Won,209208.4,2020-06-20,2020-07-03,HCBG,NA
OPP-a33ce56f,Mclaughlin-Miller,CMP-139,Closed Won,212310.01,2020-06-20,2020-06-30,HCBG,NA
OPP-8e31ea45,Thompson LLC,CMP-139,Closed Lost,231977.06,2020-06-16,2020-06-24,HCBG,NA
OPP-888546da,Gomez Ltd,CMP-139,Negotiation,214980.35,2020-06-15,,HCBG,NA
OPP-2b0238ae,West-Tran,CMP-139,Closed Won,237806.72,2020-06-18,2020-06-27,HCBG,NA
OPP-407feda6,Lucas Inc,CMP-139,Closed Won,263120.46,2020-06-19,2020-06-30,HCBG,NA
OPP-cafcbc0e,Sanchez LLC,CMP-139,Closed Won,256240.1,2020-06-16,2020-06-24,HCBG,NA
OPP-92ca30b9,Wheeler Inc,CMP-139,Closed Won,185295.1,2020-06-20,2020-07-01,HCBG,NA
OPP-6ae1a31f,Jackson-Steele,CMP-139,Closed Won,227628.57,2020-06-20,2020-07-02,HCBG,NA
OPP-660438cc,Baker LLC,CMP-139,Closed Won,204298.46,2020-06-22,2020-07-01,HCBG,NA
OPP-f67ed93e,"Ward, Lee and Jones",CMP-139,Closed Lost,233346.28,2020-06-16,2020-06-23,HCBG,NA
OPP-0a121024,Love PLC,CMP-139,Closed Won,193430.62,2020-06-23,2020-07-04,HCBG,NA
OPP-c2a04830,Andrews and Sons,CMP-139,Closed Won,194440.62,2020-06-18,2020-06-29,HCBG,NA
OPP-89eb14e8,"Thompson, Martin and Huff",CMP-139,Closed Won,224523.85,2020-06-22,2020-07-05,HCBG,NA
OPP-9785db5a,Reyes Inc,CMP-139,Closed Won,178872.74,2020-06-21,2020-06-29,HCBG,NA
OPP-f7102c89,Huynh and Sons,CMP-139,Closed Won,217177.92,2020-06-22,2020-06-29,HCBG,NA
OPP-098aa62c,Ross-Ross,CMP-139,Closed Won,177489.76,2020-06-24,2020-07-06,HCBG,NA
OPP-6b0115ca,Wells Group,CMP-139,Closed Won,199001.75,2020-06-20,2020-07-02,HCBG,NA
OPP-4808884b,Erickson Ltd,CMP-139,Closed Won,204610.34,2020-06-18,2020-06-25,HCBG,NA
OPP-03c50ab3,"Nguyen, Ford and Gonzalez",CMP-139,Negotiation,224725.21,2020-06-24,,HCBG,NA
OPP-d37f6059,Hopkins-Mathews,CMP-139,Closed Won,169562.15,2020-06-22,2020-07-03,HCBG,NA
OPP-fba86e1e,Buchanan Inc,CMP-139,Closed Won,234321.81,2020-06-23,2020-06-30,HCBG,NA
OPP-cae57cea,"Green, Marquez and Hanna",CMP-139,Closed Lost,208749.51,2020-06-22,2020-07-04,HCBG,NA
OPP-333673e7,"Garcia, Bailey and Yoder",CMP-139,Closed Won,284585.68,2020-06-21,2020-07-01,HCBG,NA
OPP-bfb5ab4e,Stevens Group,CMP-139,Closed Won,234415.73,2020-06-22,2020-07-03,HCBG,NA
OPP-636ba8a3,"Cox, Tapia and Shannon",CMP-139,Closed Won,234123.14,2020-06-22,2020-07-01,HCBG,NA
OPP-dbd0afca,"Clark, King and Carter",CMP-139,Closed Won,214850.13,2020-06-25,2020-07-08,HCBG,NA
OPP-d19c2f8c,Beard-Lamb,CMP-139,Closed Won,262974.88,2020-06-25,2020-07-05,HCBG,NA
OPP-57161810,Hunt Group,CMP-139,Closed Won,304925.3,2020-06-21,2020-07-03,HCBG,NA
OPP-d5fd1cce,Harvey-Cunningham,CMP-139,Closed Won,253337.03,2020-06-25,2020-07-05,HCBG,NA
OPP-2ec8d7c7,Khan LLC,CMP-139,Closed Won,232211.91,2020-06-28,2020-07-10,HCBG,NA
OPP-4ec24fb4,Ingram-Miller,CMP-139,Closed Won,191278.9,2020-06-25,2020-07-03,HCBG,NA
OPP-44c77106,Patterson-Rogers,CMP-139,Closed Won,243789.11,2020-06-23,2020-07-06,HCBG,NA
OPP-63833b28,"Scott, Hudson and Bright",CMP-139,Closed Won,220803.33,2020-06-28,2020-07-11,HCBG,NA
OPP-4b1db296,"Wood, Perez and Wilkinson",CMP-139,Closed Won,217419.75,2020-06-22,2020-06-30,HCBG,NA
OPP-915ca65d,Campbell Group,CMP-139,Closed Won,192859.01,2020-06-23,2020-07-06,HCBG,NA
OPP-6f12546d,"Mccarthy, Brown and Smith",CMP-139,Closed Won,196896.79,2020-06-24,2020-07-08,HCBG,NA
OPP-56c26218,Mason LLC,CMP-139,Closed Won,222729.87,2020-06-24,2020-07-08,HCBG,NA
OPP-7b51446a,"Acevedo, Thompson and Myers",CMP-139,Closed Won,228626.05,2020-06-23,2020-07-05,HCBG,NA
OPP-c7bd251a,"Morrison, Conley and Johnson",CMP-139,Closed Lost,173058.03,2020-06-28,2020-07-11,HCBG,NA
OPP-889c0299,Green Group,CMP-139,Closed Won,207984.2,2020-06-28,2020-07-11,HCBG,NA
OPP-d8afa26c,"Reid, Mclaughlin and Carter",CMP-139,Closed Won,237373.11,2020-06-30,2020-07-11,HCBG,NA
OPP-e8124d3d,"Green, Lewis and Williams",CMP-139,Closed Lost,208448.81,2020-06-28,2020-07-12,HCBG,NA
OPP-8acfbadc,Bridges-Mccarty,CMP-139,Closed Won,209293.63,2020-06-30,2020-07-13,HCBG,NA
OPP-41a3e739,Sweeney-Anderson,CMP-139,Closed Won,213485.15,2020-06-28,2020-07-12,HCBG,NA
OPP-3bdcf115,Tran-Lamb,CMP-139,Closed Won,240473.99,2020-06-30,2020-07-13,HCBG,NA
OPP-5e2467ba,"Phillips, Benson and Stone",CMP-139,Closed Won,261330.18,2020-07-01,2020-07-10,HCBG,NA
OPP-9be2c179,"Johnson, Brown and Chavez",CMP-139,Closed Won,203885.1,2020-06-27,2020-07-06,HCBG,NA
OPP-93ad6724,Smith PLC,CMP-139,Closed Won,210127.42,2020-06-29,2020-07-13,HCBG,NA
OPP-b28fa46c,Santos-Monroe,CMP-139,Closed Won,219958.52,2020-06-27,2020-07-05,HCBG,NA
OPP-f9ee5687,Cox Group,CMP-139,Closed Won,191929.17,2020-07-01,2020-07-11,HCBG,NA
OPP-095863f4,Mccarthy Group,CMP-139,Closed Won,214322.84,2020-06-30,2020-07-14,HCBG,NA
OPP-97967ef5,"Sanchez, Johnson and Webb",CMP-139,Closed Won,243099.84,2020-06-27,2020-07-06,HCBG,NA
OPP-05b2622f,Ruiz-Moody,CMP-139,Closed Won,185262.63,2020-07-01,2020-07-13,HCBG,NA
OPP-eeda2259,White and Sons,CMP-139,Closed Won,212917.36,2020-06-27,2020-07-10,HCBG,NA
OPP-db8d1836,Pruitt-Day,CMP-139,Closed Won,220068.82,2020-06-28,2020-07-06,HCBG,NA
OPP-04220efc,"Hayes, Holland and Jordan",CMP-139,Closed Won,196153.42,2020-06-30,2020-07-11,HCBG,NA
