DATE,CAMPAIGN_ID,CHANNEL,SPEND_AMT,IMPRESSIONS,CLICKS,VIDEO_VIEWS_50
2021-05-09,CMP-147,Google Ads,150776.19,6031047,167751,0
2021-05-10,CMP-147,Google Ads,157955.55,6318221,179087,0
2021-05-11,CMP-147,Google Ads,103297.63,4131905,113524,0
2021-05-12,CMP-147,Google Ads,170421.36,6816854,155842,0
2021-05-13,CMP-147,Google Ads,152648.25,6105930,141301,0
2021-05-14,CMP-147,Google Ads,179469.72,7178788,145975,0
2021-05-15,CMP-147,Google Ads,147524.73,5900989,127845,0
2021-05-16,CMP-147,Google Ads,158710.96,6348438,138135,0
2021-05-17,CMP-147,Google Ads,118432.2,4737287,118165,0
2021-05-18,CMP-147,Google Ads,175825.98,7033039,155550,0
2021-05-19,CMP-147,Google Ads,110733.26,4429330,122204,0
2021-05-20,CMP-147,Google Ads,140836.9,5633475,164034,0
2024-09-28,CMP-148,Google Ads,65467.94,2618717,58472,0
2024-09-29,CMP-148,Google Ads,47800.01,1912000,51307,0
2024-09-30,CMP-148,Google Ads,63581.0,2543239,70061,0
2024-10-01,CMP-148,Google Ads,38082.4,1523296,37289,0
2024-10-02,CMP-148,Google Ads,40559.33,1622373,48413,0
2024-10-03,CMP-148,Google Ads,37638.31,1505532,34549,0
2024-10-04,CMP-148,Google Ads,39245.56,1569822,40259,0
2024-10-05,CMP-148,Google Ads,36608.26,1464330,42689,0
2024-10-06,CMP-148,Google Ads,36953.01,1478120,42803,0
2024-10-07,CMP-148,Google Ads,32768.17,1310726,34820,0
2024-10-08,CMP-148,Google Ads,53497.8,2139911,46409,0
2024-10-09,CMP-148,Google Ads,55080.33,2203213,54042,0
2024-10-10,CMP-148,Google Ads,54496.97,2179878,58351,0
2024-10-11,CMP-148,Google Ads,37879.22,1515168,33156,0
2024-10-12,CMP-148,Google Ads,37934.64,1517385,31759,0
2024-10-13,CMP-148,Google Ads,33810.26,1352410,28463,0
2024-10-14,CMP-148,Google Ads,41010.08,1640403,45858,0
2024-10-15,CMP-148,Google Ads,33746.16,1349846,28756,0
2024-10-16,CMP-148,Google Ads,46698.34,1867933,41041,0
2024-10-17,CMP-148,Google Ads,32616.86,1304674,28270,0
2024-10-18,CMP-148,Google Ads,53929.82,2157192,60864,0
2024-10-19,CMP-148,Google Ads,39233.08,1569323,41678,0
2024-10-20,CMP-148,Google Ads,43959.71,1758388,47074,0
2024-10-21,CMP-148,Google Ads,47710.75,1908429,50167,0
2024-10-22,CMP-148,Google Ads,36963.74,1478549,30147,0
2024-10-23,CMP-148,Google Ads,41851.72,1674068,48396,0
2024-10-24,CMP-148,Google Ads,44790.99,1791639,50746,0
2024-10-25,CMP-148,Google Ads,55681.38,2227255,48189,0
2024-10-26,CMP-148,Google Ads,47945.68,1917827,51288,0
2024-10-27,CMP-148,Google Ads,55380.33,2215213,66137,0
2024-10-28,CMP-148,Google Ads,47814.14,1912565,42910,0
2024-10-29,CMP-148,Google Ads,50700.44,2028017,42730,0
2024-10-30,CMP-148,Google Ads,50239.76,2009590,58483,0
2024-04-28,CMP-149,LinkedIn,187893.91,2505252,9740,375787
2024-04-29,CMP-149,LinkedIn,167730.83,2236411,8267,335461
2024-04-30,CMP-149,LinkedIn,201640.62,2688541,12630,403281
2024-05-01,CMP-149,LinkedIn,220314.07,2937520,10221,440628
2024-05-02,CMP-149,LinkedIn,213413.54,2845513,12463,426826
2024-05-03,CMP-149,LinkedIn,148398.08,1978641,6544,296796
2024-05-04,CMP-149,LinkedIn,149982.93,1999772,9318,299965
2024-05-05,CMP-149,LinkedIn,188159.8,2508797,10922,376319
2024-05-06,CMP-149,LinkedIn,148849.18,1984655,8635,297698
2024-05-07,CMP-149,LinkedIn,124905.79,1665410,6329,249811
2024-05-08,CMP-149,LinkedIn,187488.08,2499841,8583,374976
2024-05-09,CMP-149,LinkedIn,208004.51,2773393,9917,416008
2024-05-10,CMP-149,LinkedIn,190156.81,2535424,9757,380313
2024-05-11,CMP-149,LinkedIn,184277.62,2457034,8284,368555
2024-05-12,CMP-149,LinkedIn,123734.01,1649786,7680,247467
2024-05-13,CMP-149,LinkedIn,150153.62,2002048,9032,300307
2024-05-14,CMP-149,LinkedIn,226440.19,3019202,10682,452880
2024-05-15,CMP-149,LinkedIn,149687.44,1995832,8503,299374
2024-05-16,CMP-149,LinkedIn,222896.03,2971947,13865,445792
2024-05-17,CMP-149,LinkedIn,174537.62,2327168,10407,349075
2024-05-18,CMP-149,LinkedIn,136157.08,1815427,8648,272314
2024-05-19,CMP-149,LinkedIn,222781.52,2970420,10283,445563
2024-05-20,CMP-149,LinkedIn,153268.26,2043576,6866,306536
2024-05-21,CMP-149,LinkedIn,150371.86,2004958,9033,300743
2024-05-22,CMP-149,LinkedIn,161515.85,2153544,7195,323031
2024-05-23,CMP-149,LinkedIn,157742.92,2103238,10032,315485
2024-05-24,CMP-149,LinkedIn,187794.42,2503925,9679,375588
2024-05-25,CMP-149,LinkedIn,139376.21,1858349,8878,278752
2024-05-26,CMP-149,LinkedIn,207779.27,2770390,10112,415558
2024-05-27,CMP-149,LinkedIn,129291.04,1723880,5672,258582
2024-05-28,CMP-149,LinkedIn,134550.5,1794006,7407,269100
2024-05-29,CMP-149,LinkedIn,219060.88,2920811,11668,438121
2024-05-30,CMP-149,LinkedIn,210089.28,2801190,10962,420178
2024-05-31,CMP-149,LinkedIn,196042.79,2613903,11425,392085
2024-06-01,CMP-149,LinkedIn,140152.45,1868699,7059,280304
2024-06-02,CMP-149,LinkedIn,188590.88,2514545,8330,377181
2024-06-03,CMP-149,LinkedIn,159762.11,2130161,8639,319524
2024-06-04,CMP-149,LinkedIn,226113.41,3014845,11936,452226
2023-02-22,CMP-150,YouTube,48776.98,2709832,15155,0
2023-02-23,CMP-150,YouTube,53760.67,2986703,17242,0
2023-02-24,CMP-150,YouTube,48132.47,2674026,13927,0
2023-02-25,CMP-150,YouTube,54816.43,3045357,14723,0
2023-02-26,CMP-150,YouTube,39997.64,2222090,9304,0
2023-02-27,CMP-150,YouTube,36103.36,2005742,11527,0
2023-02-28,CMP-150,YouTube,42809.5,2378305,10519,0
2023-03-01,CMP-150,YouTube,58050.97,3225053,14964,0
2023-03-02,CMP-150,YouTube,51034.01,2835222,12262,0
2023-03-03,CMP-150,YouTube,64876.32,3604239,20555,0
2023-03-04,CMP-150,YouTube,61948.72,3441595,16566,0
2023-03-05,CMP-150,YouTube,58854.17,3269675,14019,0
2023-03-06,CMP-150,YouTube,35857.68,1992093,8047,0
2023-03-07,CMP-150,YouTube,53491.79,2971765,14593,0
2023-03-08,CMP-150,YouTube,51399.23,2855512,11464,0
2023-03-09,CMP-150,YouTube,48490.78,2693932,14644,0
2023-03-10,CMP-150,YouTube,49101.19,2727843,14906,0
2023-03-11,CMP-150,YouTube,42704.06,2372447,13348,0
2023-03-12,CMP-150,YouTube,53547.6,2974866,13153,0
2023-03-13,CMP-150,YouTube,42817.0,2378721,12502,0
2023-03-14,CMP-150,YouTube,60915.96,3384220,16350,0
2023-03-15,CMP-150,YouTube,43475.39,2415299,13849,0
2023-03-16,CMP-150,YouTube,56013.92,3111884,15236,0
2023-03-17,CMP-150,YouTube,50480.43,2804468,12363,0
2023-03-18,CMP-150,YouTube,54718.31,3039905,14340,0
2023-03-19,CMP-150,YouTube,65971.6,3665088,18180,0
2023-03-20,CMP-150,YouTube,50418.96,2801053,14374,0
2023-03-21,CMP-150,YouTube,63564.71,3531372,19781,0
2023-03-22,CMP-150,YouTube,49358.58,2742143,14910,0
2023-03-23,CMP-150,YouTube,53480.61,2971145,14810,0
2022-01-26,CMP-151,LinkedIn,73490.52,979873,3520,0
2022-01-27,CMP-151,LinkedIn,93812.64,1250835,4673,0
2022-01-28,CMP-151,LinkedIn,95499.22,1273322,5160,0
2022-01-29,CMP-151,LinkedIn,81044.54,1080593,4396,0
2022-01-30,CMP-151,LinkedIn,58412.25,778829,2960,0
2022-01-31,CMP-151,LinkedIn,57049.59,760661,3192,0
2022-02-01,CMP-151,LinkedIn,72721.54,969620,4309,0
2022-02-02,CMP-151,LinkedIn,62517.63,833568,2886,0
2022-02-03,CMP-151,LinkedIn,70894.33,945257,4426,0
2022-02-04,CMP-151,LinkedIn,84599.51,1127993,4365,0
2022-02-05,CMP-151,LinkedIn,75894.34,1011924,3374,0
2022-02-06,CMP-151,LinkedIn,96955.5,1292740,5515,0
2022-02-07,CMP-151,LinkedIn,65444.15,872588,3610,0
2022-02-08,CMP-151,LinkedIn,57515.45,766872,3639,0
2022-02-09,CMP-151,LinkedIn,60458.6,806114,3415,0
2022-02-10,CMP-151,LinkedIn,63643.64,848581,3689,0
2022-02-11,CMP-151,LinkedIn,87592.1,1167894,4995,0
2022-02-12,CMP-151,LinkedIn,80276.33,1070351,4953,0
2022-02-13,CMP-151,LinkedIn,56124.79,748330,2790,0
2022-02-14,CMP-151,LinkedIn,63771.33,850284,4065,0
2022-02-15,CMP-151,LinkedIn,70130.74,935076,4088,0
2022-02-16,CMP-151,LinkedIn,83441.37,1112551,3937,0
2022-02-17,CMP-151,LinkedIn,63352.64,844701,3083,0
2022-02-18,CMP-151,LinkedIn,71110.44,948139,3389,0
2022-02-19,CMP-151,LinkedIn,53466.81,712890,3284,0
2022-02-20,CMP-151,LinkedIn,96100.71,1281342,4800,0
2022-02-21,CMP-151,LinkedIn,67837.47,904499,2904,0
2022-02-22,CMP-151,LinkedIn,83239.71,1109862,5017,0
2022-02-23,CMP-151,LinkedIn,59188.69,789182,2726,0
2022-02-24,CMP-151,LinkedIn,88189.81,1175864,4922,0
2022-02-25,CMP-151,LinkedIn,54602.97,728039,3054,0
2022-02-26,CMP-151,LinkedIn,66503.9,886718,3360,0
2022-02-27,CMP-151,LinkedIn,87272.56,1163634,5233,0
2022-02-28,CMP-151,LinkedIn,70625.01,941666,4440,0
2022-03-01,CMP-151,LinkedIn,70900.21,945336,4192,0
2022-03-02,CMP-151,LinkedIn,74389.25,991856,4598,0
2022-03-03,CMP-151,LinkedIn,93493.5,1246580,4163,0
2022-03-04,CMP-151,LinkedIn,94788.45,1263845,5713,0
2022-03-05,CMP-151,LinkedIn,88245.13,1176601,4143,0
2022-03-06,CMP-151,LinkedIn,88867.47,1184899,5403,0
2022-03-07,CMP-151,LinkedIn,65613.0,874839,4132,0
2022-03-08,CMP-151,LinkedIn,54828.3,731043,2514,0
2022-03-09,CMP-151,LinkedIn,76809.66,1024128,4220,0
2022-03-10,CMP-151,LinkedIn,81657.74,1088769,3513,0
2022-03-11,CMP-151,LinkedIn,95864.41,1278192,4181,0
2022-03-12,CMP-151,LinkedIn,59028.86,787051,2536,0
2022-03-13,CMP-151,LinkedIn,78129.17,1041722,4887,0
2022-03-14,CMP-151,LinkedIn,82595.06,1101267,4973,0
2022-03-15,CMP-151,LinkedIn,53179.7,709062,2883,0
2022-03-16,CMP-151,LinkedIn,73293.42,977245,3907,0
2022-03-17,CMP-151,LinkedIn,55835.74,744476,3197,0
2022-03-18,CMP-151,LinkedIn,75261.04,1003480,4439,0
2022-03-19,CMP-151,LinkedIn,74452.95,992705,3413,0
2022-03-20,CMP-151,LinkedIn,81797.77,1090636,3790,0
2022-03-21,CMP-151,LinkedIn,91899.54,1225327,5123,0
2022-03-22,CMP-151,LinkedIn,59666.23,795549,3770,0
2022-03-23,CMP-151,LinkedIn,75943.62,1012581,3358,0
2022-03-24,CMP-151,LinkedIn,80832.19,1077762,3885,0
2022-03-25,CMP-151,LinkedIn,88803.22,1184042,5338,0
2022-03-26,CMP-151,LinkedIn,96701.83,1289357,5161,0
2022-03-27,CMP-151,LinkedIn,73085.82,974477,4293,0
2022-03-28,CMP-151,LinkedIn,58551.52,780686,3181,0
2022-03-29,CMP-151,LinkedIn,77200.25,1029336,3441,0
2022-03-30,CMP-151,LinkedIn,71419.47,952259,4347,0
2022-03-31,CMP-151,LinkedIn,91167.57,1215567,4082,0
2022-04-01,CMP-151,LinkedIn,40478.48,539713,1953,0
2022-04-02,CMP-151,LinkedIn,65718.88,876251,2984,0
2024-06-18,CMP-152,YouTube,73270.43,4070579,21355,610586
2024-06-19,CMP-152,YouTube,88001.68,4888982,27269,733347
2024-06-20,CMP-152,YouTube,80929.29,4496071,23732,674410
2024-06-21,CMP-152,YouTube,81044.41,4502467,24436,675370
2024-06-22,CMP-152,YouTube,117915.38,6550854,27864,982628
2024-06-23,CMP-152,YouTube,117506.08,6528115,33862,979217
2024-06-24,CMP-152,YouTube,74769.83,4153879,20167,623081
2024-06-25,CMP-152,YouTube,76720.3,4262238,23019,639335
2024-06-26,CMP-152,YouTube,111280.3,6182238,26037,927335
2024-06-27,CMP-152,YouTube,96674.65,5370814,30233,805622
2024-06-28,CMP-152,YouTube,121526.51,6751472,33939,1012720
2024-06-29,CMP-152,YouTube,122342.31,6796794,34469,1019519
2024-06-30,CMP-152,YouTube,90204.89,5011382,28546,751707
2024-07-01,CMP-152,YouTube,134279.99,7459999,36880,1118999
2024-07-02,CMP-152,YouTube,134063.95,7447996,42405,1117199
2024-07-03,CMP-152,YouTube,161704.69,8983593,43184,1347538
2024-07-04,CMP-152,YouTube,121360.27,6742237,33602,1011335
2024-07-05,CMP-152,YouTube,140735.67,7818648,35001,1172797
2024-07-06,CMP-152,YouTube,158631.26,8812847,43825,1321927
2024-07-07,CMP-152,YouTube,121420.6,6745588,28423,1011838
2024-07-08,CMP-152,YouTube,113718.06,6317670,37265,947650
2024-07-09,CMP-152,YouTube,119078.63,6615479,28696,992321
2024-07-10,CMP-152,YouTube,131665.84,7314768,33751,1097215
2024-07-11,CMP-152,YouTube,97238.11,5402117,25099,810317
2024-07-12,CMP-152,YouTube,138416.52,7689806,39244,1153470
2024-07-13,CMP-152,YouTube,123242.13,6846784,33512,1027017
2024-07-14,CMP-152,YouTube,172512.18,9584009,45569,1437601
2024-07-15,CMP-152,YouTube,115286.21,6404789,28737,960718
2024-07-16,CMP-152,YouTube,131430.54,7301696,40298,1095254
2024-07-17,CMP-152,YouTube,111059.65,6169980,33432,925497
2024-07-18,CMP-152,YouTube,96104.63,5339146,25830,800871
2024-07-19,CMP-152,YouTube,157167.62,8731534,40841,1309730
2024-07-20,CMP-152,YouTube,140004.63,7778035,34300,1166705
2024-07-21,CMP-152,YouTube,154427.27,8579292,35214,1286893
2024-07-22,CMP-152,YouTube,163371.5,9076194,39902,1361429
2024-07-23,CMP-152,YouTube,165139.79,9174432,43166,1376164
2024-07-24,CMP-152,YouTube,152864.78,8492487,39391,1273873
2024-07-25,CMP-152,YouTube,167689.51,9316084,39623,1397412
2024-07-26,CMP-152,YouTube,108837.22,6046512,30148,906976
2024-07-27,CMP-152,YouTube,101022.95,5612386,24649,841857
2024-07-28,CMP-152,YouTube,170752.29,9486238,56471,1422935
2024-07-29,CMP-152,YouTube,124836.06,6935336,40547,1040300
2024-07-30,CMP-152,YouTube,138474.45,7693025,34922,1153953
2024-07-31,CMP-152,YouTube,151223.56,8401308,44676,1260196
2024-08-01,CMP-152,YouTube,174422.22,9690123,43897,1453518
2024-08-02,CMP-152,YouTube,148768.85,8264936,33919,1239740
2024-08-03,CMP-152,YouTube,103588.37,5754909,23064,863236
2024-08-04,CMP-152,YouTube,175258.44,9736579,54569,1460486
2024-08-05,CMP-152,YouTube,158046.12,8780340,44072,1317051
2024-08-06,CMP-152,YouTube,118671.45,6592858,28365,988928
2024-08-07,CMP-152,YouTube,117426.07,6523670,31000,978550
2024-08-08,CMP-152,YouTube,155585.45,8643636,43903,1296545
2024-08-09,CMP-152,YouTube,100662.52,5592362,22571,838854
2024-08-10,CMP-152,YouTube,102672.98,5704054,27499,855608
2024-08-11,CMP-152,YouTube,169896.8,9438711,49787,1415806
2024-08-12,CMP-152,YouTube,159268.08,8848226,43646,1327233
2024-08-13,CMP-152,YouTube,123655.34,6869741,28968,1030461
2024-08-14,CMP-152,YouTube,165263.98,9181332,51106,1377199
2024-08-15,CMP-152,YouTube,107995.63,5999757,30145,899963
2024-08-16,CMP-152,YouTube,133826.26,7434792,39034,1115218
2024-08-17,CMP-152,YouTube,170948.13,9497118,49000,1424567
2024-08-18,CMP-152,YouTube,138101.67,7672315,31461,1150847
2024-08-19,CMP-152,YouTube,99483.18,5526843,24178,829026
2024-08-20,CMP-152,YouTube,97020.59,5390032,29573,808504
2024-08-21,CMP-152,YouTube,152917.1,8495394,36293,1274309
2024-08-22,CMP-152,YouTube,162039.44,9002191,38795,1350328
2024-08-23,CMP-152,YouTube,118761.13,6597840,29676,989676
2024-08-24,CMP-152,YouTube,124516.29,6917571,31193,1037635
2024-08-25,CMP-152,YouTube,133953.78,7441876,35831,1116281
2024-08-26,CMP-152,YouTube,174215.43,9678634,39797,1451795
2024-08-27,CMP-152,YouTube,105897.13,5883173,24154,882475
2024-08-28,CMP-152,YouTube,145029.39,8057188,33107,1208578
2024-08-29,CMP-152,YouTube,162068.63,9003813,45234,1350571
2024-08-30,CMP-152,YouTube,137032.9,7612938,39002,1141940
2024-08-31,CMP-152,YouTube,108213.73,6011873,26424,901780
2024-09-01,CMP-152,YouTube,120188.5,6677139,34634,1001570
2024-09-02,CMP-152,YouTube,111393.77,6188542,26194,928281
2024-09-03,CMP-152,YouTube,172884.27,9604681,38840,1440702
2024-09-04,CMP-152,YouTube,159338.59,8852143,49360,1327821
2024-09-05,CMP-152,YouTube,118440.62,6580034,28104,987005
2024-09-06,CMP-152,YouTube,106176.04,5898668,31822,884800
2024-09-07,CMP-152,YouTube,146402.04,8133446,45266,1220016
2024-09-08,CMP-152,YouTube,170243.76,9457986,50920,1418697
2024-09-09,CMP-152,YouTube,107003.16,5944620,26672,891693
2024-09-10,CMP-152,YouTube,162534.18,9029676,39898,1354451
2020-07-29,CMP-153,LinkedIn,75810.15,1010802,3885,0
2020-07-30,CMP-153,LinkedIn,84597.89,1127971,4783,0
2020-07-31,CMP-153,LinkedIn,50963.94,679519,3204,0
2020-08-01,CMP-153,LinkedIn,57780.49,770406,2880,0
2020-08-02,CMP-153,LinkedIn,63606.41,848085,2783,0
2020-08-03,CMP-153,LinkedIn,67427.64,899035,3054,0
2020-08-04,CMP-153,LinkedIn,63554.11,847388,3187,0
2020-08-05,CMP-153,LinkedIn,78630.21,1048402,4702,0
2020-08-06,CMP-153,LinkedIn,53517.8,713570,2701,0
2020-08-07,CMP-153,LinkedIn,62434.47,832459,2865,0
2020-08-08,CMP-153,LinkedIn,79668.61,1062248,4601,0
2020-08-09,CMP-153,LinkedIn,55016.57,733554,2777,0
2020-08-10,CMP-153,LinkedIn,51587.71,687836,2892,0
2020-08-11,CMP-153,LinkedIn,52218.82,696250,3326,0
2020-08-12,CMP-153,LinkedIn,78948.13,1052641,4025,0
2020-08-13,CMP-153,LinkedIn,70753.99,943386,4394,0
2020-08-14,CMP-153,LinkedIn,69762.16,930162,3236,0
2020-08-15,CMP-153,LinkedIn,62651.38,835351,3800,0
2020-08-16,CMP-153,LinkedIn,73415.5,978873,4151,0
2020-08-17,CMP-153,LinkedIn,82440.34,1099204,5089,0
2020-08-18,CMP-153,LinkedIn,84587.86,1127838,3780,0
2020-08-19,CMP-153,LinkedIn,69357.83,924771,4054,0
2020-08-20,CMP-153,LinkedIn,77985.07,1039800,4336,0
2020-08-21,CMP-153,LinkedIn,54060.02,720800,3226,0
2020-08-22,CMP-153,LinkedIn,76492.52,1019900,3404,0
2020-08-23,CMP-153,LinkedIn,66101.71,881356,3065,0
2020-08-24,CMP-153,LinkedIn,60980.01,813066,2625,0
2020-08-25,CMP-153,LinkedIn,63528.14,847041,3455,0
2020-08-26,CMP-153,LinkedIn,72416.94,965559,4114,0
2020-08-27,CMP-153,LinkedIn,81202.61,1082701,3837,0
2020-08-28,CMP-153,LinkedIn,52182.73,695769,3174,0
2020-08-29,CMP-153,LinkedIn,53647.53,715300,3404,0
2020-08-30,CMP-153,LinkedIn,81455.87,1086078,4345,0
2020-08-31,CMP-153,LinkedIn,87086.38,1161151,3896,0
2020-09-01,CMP-153,LinkedIn,59584.93,794465,3353,0
2020-09-02,CMP-153,LinkedIn,61487.98,819839,3841,0
2020-09-03,CMP-153,LinkedIn,49958.8,666117,2717,0
2020-09-04,CMP-153,LinkedIn,71252.75,950036,4032,0
2020-09-05,CMP-153,LinkedIn,57663.29,768843,2908,0
2020-09-06,CMP-153,LinkedIn,81502.18,1086695,3816,0
2020-09-07,CMP-153,LinkedIn,80820.57,1077607,4418,0
2020-09-08,CMP-153,LinkedIn,78198.34,1042644,4526,0
2020-09-09,CMP-153,LinkedIn,55711.03,742813,3053,0
2020-09-10,CMP-153,LinkedIn,82476.9,1099691,4279,0
2020-09-11,CMP-153,LinkedIn,86485.12,1153134,4524,0
2020-09-12,CMP-153,LinkedIn,53086.96,707826,2706,0
2020-09-13,CMP-153,LinkedIn,85881.53,1145087,4250,0
2020-09-14,CMP-153,LinkedIn,82492.1,1099894,5070,0
2020-09-15,CMP-153,LinkedIn,61495.27,819936,2733,0
2020-09-16,CMP-153,LinkedIn,76672.79,1022303,3780,0
2020-09-17,CMP-153,LinkedIn,79039.01,1053853,4118,0
2020-09-18,CMP-153,LinkedIn,66971.6,892954,3968,0
2024-07-18,CMP-154,Meta (Facebook),39254.65,3271220,21764,490683
2024-07-19,CMP-154,Meta (Facebook),37406.6,3117216,22046,467582
2024-07-20,CMP-154,Meta (Facebook),48171.52,4014293,26546,602143
2024-07-21,CMP-154,Meta (Facebook),41232.93,3436077,25695,515411
2024-07-22,CMP-154,Meta (Facebook),35019.29,2918274,18610,437741
2024-07-23,CMP-154,Meta (Facebook),51210.21,4267517,32543,640127
2024-07-24,CMP-154,Meta (Facebook),42523.67,3543639,26271,531545
2024-07-25,CMP-154,Meta (Facebook),29163.5,2430291,17815,364543
2024-07-26,CMP-154,Meta (Facebook),40873.35,3406112,24279,510916
2024-07-27,CMP-154,Meta (Facebook),37213.55,3101128,18073,465169
2024-07-28,CMP-154,Meta (Facebook),33163.59,2763632,22833,414544
2024-07-29,CMP-154,Meta (Facebook),38415.13,3201260,22110,480189
2024-07-30,CMP-154,Meta (Facebook),29734.36,2477863,14136,371679
2024-07-31,CMP-154,Meta (Facebook),45937.43,3828118,27205,574217
2024-08-01,CMP-154,Meta (Facebook),40853.78,3404481,21382,510672
2024-08-02,CMP-154,Meta (Facebook),46609.7,3884141,23580,582621
2024-08-03,CMP-154,Meta (Facebook),33080.58,2756714,18993,413507
2024-08-04,CMP-154,Meta (Facebook),35429.94,2952495,18579,442874
2024-08-05,CMP-154,Meta (Facebook),44183.09,3681923,27329,552288
2024-08-06,CMP-154,Meta (Facebook),48554.79,4046232,27391,606934
2024-08-07,CMP-154,Meta (Facebook),30231.21,2519267,16038,377890
2024-08-08,CMP-154,Meta (Facebook),52346.36,4362196,31711,654329
2024-08-09,CMP-154,Meta (Facebook),45755.9,3812991,21431,571948
2024-08-10,CMP-154,Meta (Facebook),41085.43,3423785,19532,513567
2024-08-11,CMP-154,Meta (Facebook),42329.65,3527471,28848,529120
2024-08-12,CMP-154,Meta (Facebook),52063.83,4338652,30863,650797
2024-08-13,CMP-154,Meta (Facebook),39622.31,3301859,27227,495278
2024-08-14,CMP-154,Meta (Facebook),44874.94,3739578,21621,560936
2024-08-15,CMP-154,Meta (Facebook),39805.7,3317141,20807,497571
2024-08-16,CMP-154,Meta (Facebook),39905.16,3325430,22863,498814
2024-08-17,CMP-154,Meta (Facebook),42644.57,3553714,23450,533057
2024-08-18,CMP-154,Meta (Facebook),32454.75,2704562,18960,405684
2024-08-19,CMP-154,Meta (Facebook),48693.44,4057786,30267,608667
2024-08-20,CMP-154,Meta (Facebook),36700.1,3058341,25137,458751
2024-08-21,CMP-154,Meta (Facebook),50693.12,4224426,26133,633663
2024-08-22,CMP-154,Meta (Facebook),29410.23,2450852,18811,367627
2024-08-23,CMP-154,Meta (Facebook),48630.22,4052518,33676,607877
2024-08-24,CMP-154,Meta (Facebook),50147.6,4178966,30429,626844
2024-08-25,CMP-154,Meta (Facebook),41374.3,3447858,19576,517178
2024-08-26,CMP-154,Meta (Facebook),34463.73,2871977,19779,430796
2024-08-27,CMP-154,Meta (Facebook),43775.04,3647919,26120,547187
2024-05-21,CMP-155,X.com,11342.73,1134273,4654,0
2024-05-22,CMP-155,X.com,9840.04,984003,3800,0
2024-05-23,CMP-155,X.com,15031.5,1503149,6477,0
2024-05-24,CMP-155,X.com,16917.32,1691732,6165,0
2024-05-25,CMP-155,X.com,13055.57,1305557,4866,0
2024-05-26,CMP-155,X.com,12603.99,1260398,5761,0
2024-05-27,CMP-155,X.com,14514.31,1451431,6693,0
2024-05-28,CMP-155,X.com,10744.74,1074474,4939,0
2024-05-29,CMP-155,X.com,9617.49,961748,4444,0
2024-05-30,CMP-155,X.com,11729.39,1172939,4343,0
2024-05-31,CMP-155,X.com,13164.57,1316456,6194,0
2024-06-01,CMP-155,X.com,9523.53,952353,3584,0
2024-06-02,CMP-155,X.com,15865.96,1586595,6082,0
2024-06-03,CMP-155,X.com,10710.6,1071059,4155,0
2024-06-04,CMP-155,X.com,12172.29,1217228,5677,0
2024-06-05,CMP-155,X.com,15123.82,1512382,6061,0
2024-06-06,CMP-155,X.com,16899.5,1689950,6665,0
2024-06-07,CMP-155,X.com,9605.53,960553,3476,0
2024-06-08,CMP-155,X.com,12568.44,1256844,4337,0
2024-06-09,CMP-155,X.com,16579.51,1657951,7339,0
2024-06-10,CMP-155,X.com,11252.71,1125271,4664,0
2024-06-11,CMP-155,X.com,14806.34,1480634,6967,0
2024-06-12,CMP-155,X.com,16062.5,1606250,6464,0
2024-06-13,CMP-155,X.com,15223.56,1522355,6240,0
2024-06-14,CMP-155,X.com,13483.07,1348306,4562,0
2024-06-15,CMP-155,X.com,10137.99,1013799,4103,0
